year,month,country,region,total,tourist,business,others,short_excursion
2023,July,South America Unclassified,South America,3977,3282,422,273,
2023,July,Spain,Europe,12985,12208,427,350,
2023,July,Sweden,Europe,3428,3098,197,133,
2023,July,Swiss,Europe,7016,6601,338,77,
2023,July,Taiwan,Asia,422356,412027,6438,3891,
2023,July,Thailand,Asia,49613,45754,1890,1969,
2023,July,Turkey,Asia,2554,2123,260,171,
2023,July,U.S.A.,North America,198845,184336,9719,4790,
2023,July,United Kingdom,Europe,26965,23572,2156,1237,
2023,July,Vietnam,Asia,44773,17302,2858,24613,
2023,June,Africa,Africa,2732,1237,657,838,
2023,June,Asia Unclassified,Asia,17262,4557,1941,10764,
2023,June,Australia,Oceania,42424,40075,1778,571,
2023,June,Austria,Europe,1456,1153,230,73,
2023,June,Belgium,Europe,1890,1523,296,71,
2023,June,Brazil,South America,2784,2183,365,236,
2023,June,Canada,North America,30016,28609,883,524,
2023,June,China,Asia,208573,164471,20052,24050,
2023,June,Denmark,Europe,2159,1878,223,58,
2023,June,Europe Unclassified,Europe,8810,6425,1288,1097,
2023,June,Finland,Europe,2222,1979,184,59,
2023,June,France,Europe,17714,14647,2116,951,
2023,June,GCC,Asia,3089,2834,137,118,
2023,June,Germany,Europe,13655,10689,2370,596,
2023,June,Hong Kong,Asia,186324,183483,1900,941,
2023,June,India,Asia,14202,8557,3334,2311,
2023,June,Indonesia,Asia,39276,30559,1244,7473,
2023,June,Ireland,Europe,1877,1636,179,62,
2023,June,Israel,Asia,2840,2443,337,60,
2023,June,Italy,Europe,10248,8513,1180,555,
2023,June,Korea,Asia,545089,522048,14636,8405,
2023,June,Macau,Asia,6368,6275,60,33,
2023,June,Malaysia,Asia,22009,20311,1206,492,
2023,June,Mexico,North America,6753,6339,260,154,
2023,June,Middle East,Asia,9135,8091,741,303,
2023,June,Mongolia,Asia,3833,2403,599,831,
2023,June,Netherland,Europe,4436,3606,635,195,
2023,June,New Zealand,Oceania,5932,5452,297,183,
2023,June,North America Unclassified,North America,1232,980,143,109,
2023,June,Norway,Europe,2512,2322,143,47,
2023,June,Oceania Unclassified,Oceania,454,196,146,112,
2023,June,Philippines,Asia,54227,46227,3165,4835,
2023,June,Poland,Europe,3195,2797,265,133,
2023,June,Portugal,Europe,2009,1807,154,48,
2023,June,Russia,Europe,2381,1634,413,334,
2023,June,Singapore,Asia,54568,52623,1701,244,
2023,June,South America Unclassified,South America,3044,2391,375,278,
2023,June,Spain,Europe,8693,7872,507,314,
2023,June,Sweden,Europe,4496,4077,299,120,
2023,June,Swiss,Europe,2999,2564,366,69,
2023,June,Taiwan,Asia,388976,378780,6620,3576,
2023,June,Thailand,Asia,51351,47438,1890,2023,
2023,June,Turkey,Asia,3206,2814,267,125,
2023,June,U.S.A.,North America,226806,213591,10077,3138,
2023,June,United Kingdom,Europe,20417,17072,2375,970,
2023,June,Vietnam,Asia,38873,13212,2571,23090,
2023,March,Africa,Africa,2897,1274,560,1063,
2023,March,Asia Unclassified,Asia,20928,6049,2816,12063,
2023,March,Australia,Oceania,45189,42154,2083,952,
2023,March,Austria,Europe,2513,2093,297,123,
2023,March,Belgium,Europe,2824,2312,382,130,
2023,March,Brazil,South America,4833,4104,361,368,
2023,March,Canada,North America,36370,34486,1060,824,
2023,March,China,Asia,75814,24397,15244,36173,
2023,March,Denmark,Europe,3209,2720,348,141,
2023,March,Europe Unclassified,Europe,12784,10403,1283,1098,
2023,March,Finland,Europe,2003,1511,308,184,
2023,March,France,Europe,21223,17269,2293,1661,
2023,March,GCC,Asia,2024,1690,189,145,
2023,March,Germany,Europe,25898,21666,2977,1255,
2023,March,Hong Kong,Asia,144881,140995,1682,2204,
2023,March,India,Asia,14864,9149,3007,2708,
2023,March,Indonesia,Asia,33173,24574,1421,7178,
2023,March,Ireland,Europe,2306,1991,211,104,
2023,March,Israel,Asia,8229,7722,436,71,
2023,March,Italy,Europe,12737,10483,1635,619,
2023,March,Korea,Asia,466810,436183,15056,15571,
2023,March,Macau,Asia,2950,2834,40,76,
2023,March,Malaysia,Asia,38904,36126,1406,1372,
2023,March,Mexico,North America,5750,5194,273,283,
2023,March,Middle East,Asia,12341,11007,961,373,
2023,March,Mongolia,Asia,3072,1399,483,1190,
2023,March,Netherland,Europe,5983,4915,794,274,
2023,March,New Zealand,Oceania,5211,4727,249,235,
2023,March,North America Unclassified,North America,1499,1059,188,252,
2023,March,Norway,Europe,2779,2439,237,103,
2023,March,Oceania Unclassified,Oceania,267,94,87,86,
2023,March,Philippines,Asia,46569,38640,3125,4804,
2023,March,Poland,Europe,3676,3246,274,156,
2023,March,Portugal,Europe,1999,1817,126,56,
2023,March,Russia,Europe,3414,2463,420,531,
2023,March,Singapore,Asia,52671,50191,2088,392,
2023,March,South America Unclassified,South America,4862,4101,443,318,
2023,March,Spain,Europe,7557,6506,670,381,
2023,March,Sweden,Europe,3534,2964,389,181,
2023,March,Swiss,Europe,4895,4322,394,179,
2023,March,Taiwan,Asia,278902,266186,6660,6056,
2023,March,Thailand,Asia,107975,102555,2468,2952,
2023,March,Turkey,Asia,2088,1595,336,157,
2023,March,U.S.A.,North America,203041,186329,11257,5455,
2023,March,United Kingdom,Europe,34803,30515,3053,1235,
2023,March,Vietnam,Asia,53653,19043,2973,31637,
2023,May,Africa,Africa,3013,1361,750,902,
2023,May,Asia Unclassified,Asia,26227,4814,2570,18843,
2023,May,Australia,Oceania,40816,37915,2168,733,
2023,May,Austria,Europe,2557,2184,283,90,
2023,May,Belgium,Europe,3267,2892,300,75,
2023,May,Brazil,South America,3666,2862,436,368,
2023,May,Canada,North America,42285,40475,1081,729,
2023,May,China,Asia,134510,78769,20265,35476,
2023,May,Denmark,Europe,2354,1941,326,87,
2023,May,Europe Unclassified,Europe,11362,9316,1169,877,
2023,May,Finland,Europe,1996,1640,282,74,
2023,May,France,Europe,26754,23160,2305,1289,
2023,May,GCC,Asia,2644,2232,240,172,
2023,May,Germany,Europe,23118,19425,2673,1020,
2023,May,Hong Kong,Asia,154393,151318,1708,1367,
2023,May,India,Asia,17992,10254,3621,4117,
2023,May,Indonesia,Asia,31120,20489,1319,9312,
2023,May,Ireland,Europe,2004,1678,233,93,
2023,May,Israel,Asia,3766,3344,371,51,
2023,May,Italy,Europe,11828,9910,1350,568,
2023,May,Korea,Asia,515717,486223,15014,14480,
2023,May,Macau,Asia,4230,4125,41,64,
2023,May,Malaysia,Asia,34004,31511,1446,1047,
2023,May,Mexico,North America,8465,8003,278,184,
2023,May,Middle East,Asia,8746,7502,890,354,
2023,May,Mongolia,Asia,2865,1702,410,753,
2023,May,Netherland,Europe,6927,6083,699,145,
2023,May,New Zealand,Oceania,5920,5349,387,184,
2023,May,North America Unclassified,North America,1538,1126,222,190,
2023,May,Norway,Europe,1260,1047,153,60,
2023,May,Oceania Unclassified,Oceania,277,133,61,83,
2023,May,Philippines,Asia,49939,41090,3141,5708,
2023,May,Poland,Europe,3571,3111,319,141,
2023,May,Portugal,Europe,2279,2097,127,55,
2023,May,Russia,Europe,2960,2180,438,342,
2023,May,Singapore,Asia,49746,47328,2077,341,
2023,May,South America Unclassified,South America,4090,3345,403,342,
2023,May,Spain,Europe,8581,7758,515,308,
2023,May,Sweden,Europe,2997,2453,421,123,
2023,May,Swiss,Europe,4790,4283,418,89,
2023,May,Taiwan,Asia,303343,291185,6491,5667,
2023,May,Thailand,Asia,80728,75890,2182,2656,
2023,May,Turkey,Asia,2336,1926,279,131,
2023,May,U.S.A.,North America,183408,167934,10688,4786,
2023,May,United Kingdom,Europe,27739,23630,2867,1242,
2023,May,Vietnam,Asia,45768,10611,2939,32218,
2023,November,Africa,Africa,3585,1444,1055,1086,
2023,November,Asia Unclassified,Asia,24839,6780,2484,15575,
2023,November,Australia,Oceania,59571,55517,2346,1708,
2023,November,Austria,Europe,2004,1465,389,150,
2023,November,Belgium,Europe,2940,2414,419,107,
2023,November,Brazil,South America,4970,4341,408,221,
2023,November,Canada,North America,38959,36993,1277,689,
2023,November,China,Asia,258343,204486,24390,29467,
2023,November,Denmark,Europe,2574,2041,358,175,
2023,November,Europe Unclassified,Europe,12725,9920,1738,1067,
2023,November,Finland,Europe,2038,1616,341,81,
2023,November,France,Europe,24182,20358,2701,1123,
2023,November,GCC,Asia,3835,3413,237,185,
2023,November,Germany,Europe,18629,14090,3649,890,
2023,November,Hong Kong,Asia,200428,197019,2143,1266,
2023,November,India,Asia,16553,9793,4185,2575,
2023,November,Indonesia,Asia,42135,33422,1940,6773,
2023,November,Ireland,Europe,2069,1683,271,115,
2023,November,Israel,Asia,901,754,118,29,
2023,November,Italy,Europe,13379,11402,1589,388,
2023,November,Korea,Asia,649877,620231,18284,11362,
2023,November,Macau,Asia,7164,7063,46,55,
2023,November,Malaysia,Asia,51386,49095,1615,676,
2023,November,Mexico,North America,9859,9372,331,156,
2023,November,Middle East,Asia,7952,6840,745,367,
2023,November,Mongolia,Asia,3667,2132,841,694,
2023,November,Netherland,Europe,5943,4788,908,247,
2023,November,New Zealand,Oceania,7515,6792,352,371,
2023,November,North America Unclassified,North America,1665,1322,184,159,
2023,November,Norway,Europe,1447,1178,219,50,
2023,November,Oceania Unclassified,Oceania,361,153,95,113,
2023,November,Philippines,Asia,63718,54292,5070,4356,
2023,November,Poland,Europe,4240,3702,430,108,
2023,November,Portugal,Europe,2884,2675,150,59,
2023,November,Russia,Europe,5914,4658,933,323,
2023,November,Singapore,Asia,86052,83622,2182,248,
2023,November,South America Unclassified,South America,4282,3400,528,354,
2023,November,Spain,Europe,11007,10024,681,302,
2023,November,Sweden,Europe,3364,2710,505,149,
2023,November,Swiss,Europe,3925,3332,497,96,
2023,November,Taiwan,Asia,403498,390623,8685,4190,
2023,November,Thailand,Asia,114108,109826,2347,1935,
2023,November,Turkey,Asia,3216,2673,390,153,
2023,November,U.S.A.,North America,184769,169383,11744,3642,
2023,November,United Kingdom,Europe,29509,24376,3671,1462,
2023,November,Vietnam,Asia,46793,20456,4127,22210,
2023,October,Africa,Africa,4383,1714,1343,1326,
2023,October,Asia Unclassified,Asia,28876,6552,2752,19572,
2023,October,Australia,Oceania,62015,58514,2652,849,
2023,October,Austria,Europe,3321,2935,304,82,
2023,October,Belgium,Europe,4581,4002,469,110,
2023,October,Brazil,South America,7265,6388,515,362,
2023,October,Canada,North America,51741,49554,1471,716,
2023,October,China,Asia,256371,188541,23055,44775,
2023,October,Denmark,Europe,4768,4325,369,74,
2023,October,Europe Unclassified,Europe,16567,13146,1765,1656,
2023,October,Finland,Europe,2507,2164,277,66,
2023,October,France,Europe,34356,30479,2557,1320,
2023,October,GCC,Asia,3582,3202,236,144,
2023,October,Germany,Europe,30893,26647,3410,836,
2023,October,Hong Kong,Asia,179316,175511,2198,1607,
2023,October,India,Asia,16810,9416,4724,2670,
2023,October,Indonesia,Asia,40260,30134,2204,7922,
2023,October,Ireland,Europe,2678,2327,263,88,
2023,October,Israel,Asia,3413,3166,202,45,
2023,October,Italy,Europe,16315,14100,1571,644,
2023,October,Korea,Asia,631124,600998,18011,12115,
2023,October,Macau,Asia,5876,5748,55,73,
2023,October,Malaysia,Asia,45162,42568,1791,803,
2023,October,Mexico,North America,12483,11890,399,194,
2023,October,Middle East,Asia,10234,8955,812,467,
2023,October,Mongolia,Asia,4016,2009,839,1168,
2023,October,Netherland,Europe,8854,7752,888,214,
2023,October,New Zealand,Oceania,8664,8001,400,263,
2023,October,North America Unclassified,North America,2218,1737,271,210,
2023,October,Norway,Europe,2123,1737,215,171,
2023,October,Oceania Unclassified,Oceania,413,167,105,141,
2023,October,Philippines,Asia,69225,58889,5167,5169,
2023,October,Poland,Europe,5252,4723,375,154,
2023,October,Portugal,Europe,3544,3294,192,58,
2023,October,Russia,Europe,5726,4503,705,518,
2023,October,Singapore,Asia,55116,52322,2452,342,
2023,October,South America Unclassified,South America,6625,5629,590,406,
2023,October,Spain,Europe,15515,14487,706,322,
2023,October,Sweden,Europe,5030,4408,491,131,
2023,October,Swiss,Europe,7176,6578,423,175,
2023,October,Taiwan,Asia,424857,410414,8852,5591,
2023,October,Thailand,Asia,124558,119502,2794,2262,
2023,October,Turkey,Asia,3239,2587,374,278,
2023,October,U.S.A.,North America,211867,193998,13704,4165,
2023,October,United Kingdom,Europe,37431,32914,3301,1216,
2023,October,Vietnam,Asia,50456,16181,3880,30395,
2023,September,Africa,Africa,4655,1888,1015,1752,
2023,September,Asia Unclassified,Asia,22116,5782,2363,13971,
2023,September,Australia,Oceania,64005,60869,2202,934,
2023,September,Austria,Europe,3004,2517,307,180,
2023,September,Belgium,Europe,3669,3124,337,208,
2023,September,Brazil,South America,4275,3278,557,440,
2023,September,Canada,North America,39822,37861,1098,863,
2023,September,China,Asia,325645,240126,21230,64289,
2023,September,Denmark,Europe,2788,2326,268,194,
2023,September,Europe Unclassified,Europe,12647,9251,1279,2117,
2023,September,Finland,Europe,1809,1316,253,240,
2023,September,France,Europe,22034,17622,2130,2282,
2023,September,GCC,Asia,2167,1830,169,168,
2023,September,Germany,Europe,26283,21877,2671,1735,
2023,September,Hong Kong,Asia,151137,147515,1856,1766,
2023,September,India,Asia,14102,6752,3967,3383,
2023,September,Indonesia,Asia,32354,21291,1356,9707,
2023,September,Ireland,Europe,2287,1890,229,168,
2023,September,Israel,Asia,8482,8175,226,81,
2023,September,Italy,Europe,14605,11947,1459,1199,
2023,September,Korea,Asia,570369,540704,14395,15270,
2023,September,Macau,Asia,5553,5401,54,98,
2023,September,Malaysia,Asia,27543,24472,1450,1621,
2023,September,Mexico,North America,10131,9522,300,309,
2023,September,Middle East,Asia,13549,12305,658,586,
2023,September,Mongolia,Asia,3718,1396,411,1911,
2023,September,Netherland,Europe,8077,6913,781,383,
2023,September,New Zealand,Oceania,8909,8285,368,256,
2023,September,North America Unclassified,North America,1726,1197,285,244,
2023,September,Norway,Europe,1800,1519,161,120,
2023,September,Oceania Unclassified,Oceania,492,178,116,198,
2023,September,Philippines,Asia,42763,34381,3016,5366,
2023,September,Poland,Europe,4994,4398,321,275,
2023,September,Portugal,Europe,2819,2569,143,107,
2023,September,Russia,Europe,4294,3010,554,730,
2023,September,Singapore,Asia,38105,35729,1943,433,
2023,September,South America Unclassified,South America,5381,4378,526,477,
2023,September,Spain,Europe,13192,11850,763,579,
2023,September,Sweden,Europe,3451,2747,427,277,
2023,September,Swiss,Europe,5205,4591,372,242,
2023,September,Taiwan,Asia,385259,371132,7103,7024,
2023,September,Thailand,Asia,50492,45165,1923,3404,
2023,September,Turkey,Asia,2900,2300,263,337,
2023,September,U.S.A.,North America,156637,140502,11016,5119,
2023,September,United Kingdom,Europe,29702,24452,3125,2125,
2023,September,Vietnam,Asia,43004,11109,3041,28854,
2024,April,Africa,Africa,4369,2724,640,1005,
2024,April,Asia Unclassified,Asia,48853,11403,2412,35038,
2024,April,Australia,Oceania,80812,78376,1706,730,
2024,April,Austria,Europe,3717,3285,331,101,
2024,April,Belgium,Europe,5189,4834,256,99,
2024,April,Brazil,South America,8639,7950,258,431,
2024,April,Canada,North America,52118,50445,1003,670,
2024,April,China,Asia,533611,456835,23139,53637,
2024,April,Denmark,Europe,3562,3163,314,85,
2024,April,Europe Unclassified,Europe,21832,19354,1191,1287,
2024,April,Finland,Europe,2391,2079,223,89,
2024,April,France,Europe,51619,48289,1968,1362,
2024,April,GCC,Asia,5918,5688,76,154,
2024,April,Germany,Europe,36029,32425,2899,705,
2024,April,Hong Kong,Asia,184460,180805,1950,1705,
2024,April,India,Asia,23162,16333,3739,3090,
2024,April,Indonesia,Asia,62515,52682,811,9022,
2024,April,Ireland,Europe,3022,2677,245,100,
2024,April,Israel,Asia,8435,8094,264,77,
2024,April,Italy,Europe,24855,23191,1072,592,
2024,April,Korea,Asia,661259,632616,15614,13029,
2024,April,Macau,Asia,6580,6462,38,80,
2024,April,Malaysia,Asia,45983,43626,1228,1129,
2024,April,Mexico,North America,11786,11380,228,178,
2024,April,Middle East,Asia,23157,22137,608,412,
2024,April,Mongolia,Asia,4522,2710,651,1161,
2024,April,Netherland,Europe,11751,10918,660,173,
2024,April,New Zealand,Oceania,10989,10471,308,210,
2024,April,North America Unclassified,North America,2125,1830,138,157,
2024,April,Norway,Europe,2164,1931,187,46,
2024,April,Oceania Unclassified,Oceania,362,192,96,74,
2024,April,Philippines,Asia,68499,59330,4318,4851,
2024,April,Poland,Europe,8773,8242,409,122,
2024,April,Portugal,Europe,3782,3526,142,114,
2024,April,Russia,Europe,10748,9268,960,520,
2024,April,Singapore,Asia,46324,44052,1934,338,
2024,April,South America Unclassified,South America,7162,6500,297,365,
2024,April,Spain,Europe,11722,10902,515,305,
2024,April,Sweden,Europe,4838,4308,378,152,
2024,April,Swiss,Europe,8516,8021,383,112,
2024,April,Taiwan,Asia,459723,446403,7271,6049,
2024,April,Thailand,Asia,142521,138254,1871,2396,
2024,April,Turkey,Asia,8804,8355,268,181,
2024,April,U.S.A.,North America,228900,214378,10732,3790,
2024,April,United Kingdom,Europe,48407,44004,2749,1654,
2024,April,Vietnam,Asia,61607,25035,2811,33761,
2024,August,Africa,Africa,4293,2031,546,1716,
2024,August,Asia Unclassified,Asia,24003,5936,2202,15865,
2024,August,Australia,Oceania,40999,38184,1508,1307,
2024,August,Austria,Europe,3126,2860,146,120,
2024,August,Belgium,Europe,3244,2915,143,186,
2024,August,Brazil,South America,4524,3901,211,412,
2024,August,Canada,North America,46913,44753,627,1533,
2024,August,China,Asia,746010,655002,21107,69901,
2024,August,Denmark,Europe,1939,1629,128,182,
2024,August,Europe Unclassified,Europe,13473,10856,687,1930,
2024,August,Finland,Europe,1308,1031,96,181,
2024,August,France,Europe,31421,28144,970,2307,
2024,August,GCC,Asia,2373,2129,91,153,
2024,August,Germany,Europe,24129,21224,1492,1413,
2024,August,Hong Kong,Asia,246557,242602,1637,2318,
2024,August,India,Asia,16113,7554,3307,5252,
2024,August,Indonesia,Asia,22127,10969,1031,10127,
2024,August,Ireland,Europe,2099,1773,125,201,
2024,August,Israel,Asia,3654,3310,201,143,
2024,August,Italy,Europe,34654,33184,643,827,
2024,August,Korea,Asia,612172,581265,11521,19386,
2024,August,Macau,Asia,19377,19216,45,116,
2024,August,Malaysia,Asia,17174,14706,935,1533,
2024,August,Mexico,North America,12082,11514,215,353,
2024,August,Middle East,Asia,11433,10347,486,600,
2024,August,Mongolia,Asia,5293,1786,590,2917,
2024,August,Netherland,Europe,8051,7392,328,331,
2024,August,New Zealand,Oceania,6277,5565,224,488,
2024,August,North America Unclassified,North America,1615,1105,146,364,
2024,August,Norway,Europe,1359,1112,78,169,
2024,August,Oceania Unclassified,Oceania,384,185,60,139,
2024,August,Philippines,Asia,38971,28363,2630,7978,
2024,August,Poland,Europe,5111,4741,161,209,
2024,August,Portugal,Europe,4251,4076,74,101,
2024,August,Russia,Europe,6874,5544,447,883,
2024,August,Singapore,Asia,24781,22828,1383,570,
